Patent Number,PageRank,Default Expire Day,Time to Expire
6645728,0.27749999999999997,2021-06-01,"2279 days, 00:00:00"
6645498,0.575,2015-03-30,"24 days, 00:00:00"
6645499,0.0,2019-09-01,"1640 days, 00:00:00"
6645505,0.0,2021-03-27,"2213 days, 00:00:00"
6642354,0.8608124999999998,2021-07-23,"2331 days, 00:00:00"
6638907,1.8712499999999994,2020-04-28,"1880 days, 00:00:00"
6638512,0.289607398313492,2019-08-25,"1633 days, 00:00:00"
6635255,0.27749999999999997,2020-12-18,"2114 days, 00:00:00"
6635257,0.218,2019-07-23,"1600 days, 00:00:00"
6635259,0.9787499999999998,2021-01-24,"2151 days, 00:00:00"
6635472,0.27749999999999997,2018-08-14,"1257 days, 00:00:00"
6635258,0.40499999999999997,2018-05-26,"1177 days, 00:00:00"
6632793,0.0,2020-10-18,"2053 days, 00:00:00"
6630148,0.31999999999999995,2017-10-20,"959 days, 00:00:00"
6627735,0.259171875,2021-06-07,"2285 days, 00:00:00"
6627200,0.40499999999999997,2020-11-30,"2096 days, 00:00:00"
6623740,1.4087695065438033,2018-07-10,"1222 days, 00:00:00"
6623735,0.0,2015-05-25,"80 days, 00:00:00"
6613536,0.0,2017-09-29,"938 days, 00:00:00"
6613883,0.27749999999999997,2019-02-12,"1439 days, 00:00:00"
6610297,0.7924330357142856,2018-08-21,"1264 days, 00:00:00"
6608187,0.7662499999999999,2021-05-23,"2270 days, 00:00:00"
6607729,0.181875,2021-03-05,"2191 days, 00:00:00"
6605280,0.40499999999999997,2020-10-12,"2047 days, 00:00:00"
6605699,0.27749999999999997,2020-04-21,"1873 days, 00:00:00"
6602705,4.379643918835038,2019-12-30,"1760 days, 00:00:00"
6602853,0.0,2019-09-24,"1663 days, 00:00:00"
6599506,0.4528125,2020-04-20,"1872 days, 00:00:00"
6596277,0.27749999999999997,2022-02-06,"2529 days, 00:00:00"
6592871,0.1755,2020-10-13,"2048 days, 00:00:00"
6593463,0.31999999999999995,2018-10-20,"1324 days, 00:00:00"
6585979,0.37312499999999993,2019-10-15,"1684 days, 00:00:00"
6585982,0.27749999999999997,2020-03-20,"1841 days, 00:00:00"
6586392,0.27749999999999997,2021-03-22,"2208 days, 00:00:00"
6585976,0.2,2020-05-10,"1892 days, 00:00:00"
6582703,3.0414419642857133,2017-11-26,"996 days, 00:00:00"
6582700,0.5413541666666666,2018-11-13,"1348 days, 00:00:00"
6583109,1.6356325757575754,2018-12-24,"1389 days, 00:00:00"
6582911,0.7874999999999999,2020-08-10,"1984 days, 00:00:00"
6576239,0.28812499999999996,2017-09-10,"919 days, 00:00:00"
6576232,1.0531249999999999,2020-10-05,"2040 days, 00:00:00"
6576751,0.4740625,2020-11-28,"2094 days, 00:00:00"
6572860,0.21375,2020-03-30,"1851 days, 00:00:00"
6572852,0.7339196428571428,2021-01-12,"2139 days, 00:00:00"
6573236,0.27749999999999997,2021-12-21,"2482 days, 00:00:00"
6573245,2.8806249999999998,2019-04-28,"1514 days, 00:00:00"
6572865,0.15,2020-01-03,"1764 days, 00:00:00"
6573091,0.27749999999999997,2020-09-18,"2023 days, 00:00:00"
6569420,0.27749999999999997,2021-07-30,"2338 days, 00:00:00"
6569433,0.2805357142857143,2020-05-10,"1892 days, 00:00:00"
6565857,0.0,2019-09-23,"1662 days, 00:00:00"
6565855,0.0,2020-05-26,"1908 days, 00:00:00"
6562349,0.24562499999999998,2019-11-29,"1729 days, 00:00:00"
6562347,0.207375,2020-09-12,"2017 days, 00:00:00"
6559121,0.0,2021-05-18,"2265 days, 00:00:00"
6558671,1.6197916666666663,2019-09-20,"1659 days, 00:00:00"
6559124,0.34124999999999994,2018-05-12,"1163 days, 00:00:00"
6558672,0.22135526315789475,2020-09-07,"2012 days, 00:00:00"
6559120,0.218,2021-03-20,"2206 days, 00:00:00"
6555115,0.5445682291666667,2019-10-01,"1670 days, 00:00:00"
6548066,1.5482074540043287,2018-05-12,"1163 days, 00:00:00"
6548064,0.59625,2019-06-25,"1572 days, 00:00:00"
6548643,0.4474999999999999,2020-06-14,"1927 days, 00:00:00"
6544520,0.5444531249999999,2019-04-29,"1515 days, 00:00:00"
6544519,0.4687499999999999,2018-05-19,"1170 days, 00:00:00"
6544526,0.34125,2020-11-07,"2073 days, 00:00:00"
6544947,0.0,2021-07-17,"2325 days, 00:00:00"
6544505,0.0,2021-10-04,"2404 days, 00:00:00"
6541007,0.0,2019-06-30,"1577 days, 00:00:00"
6541002,0.40499999999999997,2019-03-30,"1485 days, 00:00:00"
6540992,0.0,2018-03-16,"1106 days, 00:00:00"
6537551,0.0,2021-02-02,"2160 days, 00:00:00"
6538123,0.25625,2021-07-26,"2334 days, 00:00:00"
6534036,0.1659375,2019-11-02,"1702 days, 00:00:00"
6534061,0.0,2020-04-12,"1864 days, 00:00:00"
6534485,0.0,2020-01-13,"1774 days, 00:00:00"
6531138,0.2609722222222222,2019-06-29,"1576 days, 00:00:00"
6531133,1.7689252244808573,2019-01-27,"1423 days, 00:00:00"
6528059,0.40499999999999997,2019-02-18,"1445 days, 00:00:00"
6528295,0.21375,2021-04-20,"2237 days, 00:00:00"
6528060,0.5074648859126984,2020-03-16,"1837 days, 00:00:00"
6528481,0.224375,2019-02-16,"1443 days, 00:00:00"
6524838,0.40499999999999997,2020-08-15,"1989 days, 00:00:00"
6521234,0.5325,2020-10-16,"2051 days, 00:00:00"
6521232,0.0,2020-09-29,"2034 days, 00:00:00"
6517839,0.0,2018-07-17,"1229 days, 00:00:00"
6517838,0.21375,2020-06-16,"1929 days, 00:00:00"
6514501,0.40499999999999997,2019-12-21,"1751 days, 00:00:00"
6512095,0.27749999999999997,2021-02-06,"2164 days, 00:00:00"
6511666,0.34125,2018-09-15,"1289 days, 00:00:00"
6506389,0.0,2018-09-30,"1304 days, 00:00:00"
6506384,0.15796875,2019-09-14,"1653 days, 00:00:00"
6500923,0.0,2018-09-22,"1296 days, 00:00:00"
6500433,0.27749999999999997,2019-12-09,"1739 days, 00:00:00"
6500435,0.40499999999999997,2018-04-17,"1138 days, 00:00:00"
6500429,0.40499999999999997,2020-12-19,"2115 days, 00:00:00"
6497879,0.27749999999999997,2020-06-08,"1921 days, 00:00:00"
6498020,0.0,2019-12-27,"1757 days, 00:00:00"
6495334,0.27749999999999997,2019-05-20,"1536 days, 00:00:00"
6495139,0.0,2019-04-06,"1492 days, 00:00:00"
6491920,0.0,2019-05-24,"1540 days, 00:00:00"
6488933,1.0171517857142856,2018-04-19,"1140 days, 00:00:00"
6488932,0.1783628472222222,2015-12-12,"281 days, 00:00:00"
6482411,0.8299999999999998,2020-08-24,"1998 days, 00:00:00"
6482412,0.0,2021-01-24,"2151 days, 00:00:00"
6482410,0.27749999999999997,2017-05-22,"808 days, 00:00:00"
6475491,0.6493749999999998,2018-05-29,"1180 days, 00:00:00"
6475488,0.8512499999999998,2019-01-11,"1407 days, 00:00:00"
6471967,1.328557692307692,2020-04-17,"1869 days, 00:00:00"
6468540,1.0230031249999998,2020-01-21,"1782 days, 00:00:00"
6468536,0.27749999999999997,2019-04-06,"1492 days, 00:00:00"
6468537,0.44962499999999994,2020-04-28,"1880 days, 00:00:00"
6465200,0.27749999999999997,2021-04-17,"2234 days, 00:00:00"
6465430,1.0956249999999998,2020-04-13,"1865 days, 00:00:00"
6465614,0.40499999999999997,2019-07-21,"1598 days, 00:00:00"
6464978,1.3295874999999997,2013-04-29,"-676 days, 00:00:00"
6464980,0.27749999999999997,2016-04-02,"393 days, 00:00:00"
6461618,0.5112499999999999,2019-10-21,"1690 days, 00:00:00"
6458357,1.6162499999999995,2018-09-03,"1277 days, 00:00:00"
6458922,0.27749999999999997,2019-07-16,"1593 days, 00:00:00"
6458930,0.40499999999999997,2020-11-28,"2094 days, 00:00:00"
6455041,0.9032071737847222,2019-11-17,"1717 days, 00:00:00"
6455265,0.0,2020-05-15,"1897 days, 00:00:00"
6451313,0.6733571428571428,2015-06-07,"93 days, 00:00:00"
6451312,3.685999999999999,2019-07-20,"1597 days, 00:00:00"
6451324,0.15,2015-05-03,"58 days, 00:00:00"
6451541,0.0,2018-11-12,"1347 days, 00:00:00"
6451314,0.5656127340198863,2020-06-23,"1936 days, 00:00:00"
6447786,0.15,2017-05-22,"808 days, 00:00:00"
6448234,0.32425,2020-07-20,"1963 days, 00:00:00"
6448230,0.160625,2018-09-11,"1285 days, 00:00:00"
6444644,0.0,2018-12-07,"1372 days, 00:00:00"
6444641,2.0624999999999996,2020-07-07,"1950 days, 00:00:00"
6444801,0.21375,2019-12-08,"1738 days, 00:00:00"
6444208,0.0,2018-12-16,"1381 days, 00:00:00"
6440421,0.21375,2019-03-30,"1485 days, 00:00:00"
6436399,0.19674999999999998,2019-04-08,"1494 days, 00:00:00"
6432408,0.0,2020-06-12,"1925 days, 00:00:00"
6429286,0.303,2019-10-15,"1684 days, 00:00:00"
6426330,0.5325,2019-02-09,"1436 days, 00:00:00"
6426070,0.0,2020-05-09,"1891 days, 00:00:00"
6423314,0.0,2020-12-28,"2124 days, 00:00:00"
6423315,0.1659375,2015-04-20,"45 days, 00:00:00"
6423837,0.293235119047619,2019-04-20,"1506 days, 00:00:00"
6419923,0.29647321428571427,2016-12-18,"653 days, 00:00:00"
6419933,0.27749999999999997,2019-02-24,"1451 days, 00:00:00"
6419929,0.2893392857142857,2020-05-24,"1906 days, 00:00:00"
6419919,0.0,2018-11-06,"1341 days, 00:00:00"
6416760,0.7874999999999999,2019-10-28,"1697 days, 00:00:00"
6413516,0.235,2014-01-14,"-416 days, 00:00:00"
6413524,0.27749999999999997,2021-06-01,"2279 days, 00:00:00"
6413935,0.5228409090909091,2017-01-23,"689 days, 00:00:00"
6413517,0.18709090909090909,2018-01-21,"1052 days, 00:00:00"
6410720,0.0,2018-11-05,"1340 days, 00:00:00"
RE37768,0.0,2018-04-02,"1123 days, 00:00:00"
6410023,0.31999999999999995,2019-07-09,"1586 days, 00:00:00"
6410688,0.46875,2019-08-13,"1621 days, 00:00:00"
6410009,0.6855,2019-11-12,"1712 days, 00:00:00"
6406887,0.21375,2020-03-14,"1835 days, 00:00:00"
6407063,0.23002934461805552,2018-10-02,"1306 days, 00:00:00"
RE37741,0.27749999999999997,2020-06-21,"1934 days, 00:00:00"
6403093,0.15303571428571427,2017-03-21,"746 days, 00:00:00"
6399574,1.2974999999999997,2020-03-22,"1843 days, 00:00:00"
6399301,0.18096428571428572,2020-01-21,"1782 days, 00:00:00"
6399078,0.6599999999999999,2019-06-01,"1548 days, 00:00:00"
6395278,0.46875,2019-07-13,"1590 days, 00:00:00"
6392014,0.6599999999999999,2018-06-05,"1187 days, 00:00:00"
6392029,0.0,2019-02-12,"1439 days, 00:00:00"
6391316,0.9787499999999998,2019-09-24,"1663 days, 00:00:00"
6391651,0.309375,2015-08-11,"158 days, 00:00:00"
6391303,8.841250000000008,2019-05-03,"1519 days, 00:00:00"
6391304,0.0,2020-05-19,"1901 days, 00:00:00"
6387372,0.27749999999999997,2013-11-19,"-472 days, 00:00:00"
6383488,0.0,2019-10-14,"1683 days, 00:00:00"
6383489,0.9332142857142856,2016-05-02,"423 days, 00:00:00"
6379886,0.3341666666666666,2017-05-02,"788 days, 00:00:00"
6379904,0.21375,2020-03-20,"1841 days, 00:00:00"
6375951,0.5294642857142856,2015-05-12,"67 days, 00:00:00"
6375954,0.27749999999999997,2018-09-18,"1292 days, 00:00:00"
6375945,0.0,2020-02-08,"1800 days, 00:00:00"
6376658,0.0,2020-03-09,"1830 days, 00:00:00"
6372225,1.0424999999999998,2017-09-24,"933 days, 00:00:00"
6372884,0.38375000000000004,2016-11-21,"626 days, 00:00:00"
6368852,0.5884220433238636,2018-06-24,"1206 days, 00:00:00"
6368600,0.1659375,2021-03-20,"2206 days, 00:00:00"
6361776,0.0,2019-12-06,"1736 days, 00:00:00"
6358711,0.27749999999999997,2020-05-16,"1898 days, 00:00:00"
6358511,0.27749999999999997,2019-05-03,"1519 days, 00:00:00"
6358510,0.5016369047619047,2015-06-07,"93 days, 00:00:00"
6358505,0.0,2019-06-25,"1572 days, 00:00:00"
6355777,0.27749999999999997,2020-04-28,"1880 days, 00:00:00"
6355270,1.4462499999999996,2020-01-06,"1767 days, 00:00:00"
6355246,1.530504816401895,2020-06-08,"1921 days, 00:00:00"
6355619,0.27749999999999997,2020-08-29,"2003 days, 00:00:00"
6355610,0.7561309523809523,2021-03-30,"2216 days, 00:00:00"
6353089,0.2933360460069444,2019-07-07,"1584 days, 00:00:00"
6353093,0.0,2020-08-31,"2005 days, 00:00:00"
6350731,0.59625,2019-11-02,"1702 days, 00:00:00"
6350854,0.21375,2020-03-17,"1838 days, 00:00:00"
6348582,0.0,2017-09-23,"932 days, 00:00:00"
6348342,0.0,2021-01-09,"2136 days, 00:00:00"
6348579,0.0,2020-12-19,"2115 days, 00:00:00"
6348578,0.0,2019-10-14,"1683 days, 00:00:00"
6346608,0.0,2020-07-24,"1967 days, 00:00:00"
6346511,3.783749999999999,2020-05-10,"1892 days, 00:00:00"
6344203,0.34124999999999994,2018-06-23,"1205 days, 00:00:00"
6344540,0.0,2019-07-28,"1605 days, 00:00:00"
6344202,0.21375,2018-04-07,"1128 days, 00:00:00"
6344552,0.7406534090909089,2015-05-31,"86 days, 00:00:00"
6342222,0.0,2018-04-21,"1142 days, 00:00:00"
6342224,0.36301758928571426,2020-02-18,"1810 days, 00:00:00"
6340463,0.17124999999999999,2018-02-18,"1080 days, 00:00:00"
6338850,0.5325,2016-05-21,"442 days, 00:00:00"
6339062,0.9681249999999997,2018-11-23,"1358 days, 00:00:00"
6338851,0.17139860139860139,2020-05-05,"1887 days, 00:00:00"
6339149,0.37018453124999995,2018-08-11,"1254 days, 00:00:00"
6337315,0.734375,2019-07-15,"1592 days, 00:00:00"
6335016,0.0,2019-01-12,"1408 days, 00:00:00"
6335019,0.181875,2015-06-05,"91 days, 00:00:00"
6333399,0.7237499999999999,2017-10-27,"966 days, 00:00:00"
6328971,0.4198671385732323,2014-08-18,"-200 days, 00:00:00"
6326171,0.1755,2019-10-08,"1677 days, 00:00:00"
6326004,4.435858976370855,2015-04-06,"31 days, 00:00:00"
6326465,0.2253409090909091,2018-02-24,"1086 days, 00:00:00"
6326472,0.0,2018-10-14,"1318 days, 00:00:00"
6316004,0.31999999999999995,2014-06-22,"-257 days, 00:00:00"
6312695,0.21375,2018-07-27,"1239 days, 00:00:00"
6312932,0.0,2020-03-24,"1845 days, 00:00:00"
6313089,0.5325,2018-08-18,"1261 days, 00:00:00"
6309643,0.0,2019-04-30,"1516 days, 00:00:00"
6309645,0.7872736452414774,2018-04-28,"1149 days, 00:00:00"
6310036,3.9749999999999988,2019-01-09,"1405 days, 00:00:00"
6310177,0.0,2020-02-22,"1814 days, 00:00:00"
6306395,0.21375,2018-11-02,"1337 days, 00:00:00"
6307022,0.21375,2019-06-29,"1576 days, 00:00:00"
6303123,2.2367753147031544,2015-06-07,"93 days, 00:00:00"
6303573,0.1925,2019-06-07,"1554 days, 00:00:00"
6303579,1.6799999999999995,2019-04-05,"1491 days, 00:00:00"
6299879,0.181875,2019-03-25,"1480 days, 00:00:00"
6299883,0.0,2019-01-28,"1424 days, 00:00:00"
6296843,0.36250000000000004,2018-04-03,"1124 days, 00:00:00"
6296852,0.45488690476190474,2019-03-18,"1473 days, 00:00:00"
6296851,0.0,2019-02-23,"1450 days, 00:00:00"
6296850,0.27749999999999997,2018-09-29,"1303 days, 00:00:00"
6291432,0.9999999999999998,2019-02-16,"1443 days, 00:00:00"
6290962,1.300535714285714,2014-02-23,"-376 days, 00:00:00"
6288026,0.27749999999999997,2020-02-23,"1815 days, 00:00:00"
6288035,1.2337499999999997,2020-02-15,"1807 days, 00:00:00"
6287572,0.27749999999999997,2019-08-24,"1632 days, 00:00:00"
6288025,1.4249999999999996,2019-08-05,"1613 days, 00:00:00"
6287565,0.670625,2020-06-15,"1928 days, 00:00:00"
6284249,0.25625,2019-09-02,"1641 days, 00:00:00"
6280733,0.0,2018-11-24,"1359 days, 00:00:00"
6280742,0.6846826923076923,2018-06-17,"1199 days, 00:00:00"
6277822,0.27749999999999997,2020-02-04,"1796 days, 00:00:00"
6277377,0.0,2019-02-22,"1449 days, 00:00:00"
6277382,0.16716865079365076,2017-08-19,"897 days, 00:00:00"
6274554,0.7237499999999999,2019-08-19,"1627 days, 00:00:00"
6274148,0.21375,2014-05-26,"-284 days, 00:00:00"
6270777,0.181875,2016-12-20,"655 days, 00:00:00"
6268192,0.0,2020-05-05,"1887 days, 00:00:00"
6264953,0.0,2018-10-09,"1313 days, 00:00:00"
6264954,0.4605434782608695,2017-10-01,"940 days, 00:00:00"
6264951,0.6698076923076922,2016-12-19,"654 days, 00:00:00"
6265374,0.27749999999999997,2019-10-20,"1689 days, 00:00:00"
6261569,0.27749999999999997,2017-08-12,"890 days, 00:00:00"
6258934,0.0,2018-07-01,"1213 days, 00:00:00"
H001973,0.0,2018-10-22,"1326 days, 00:00:00"
6255050,3.9324999999999988,2018-05-22,"1173 days, 00:00:00"
6254875,0.21375,2019-05-13,"1529 days, 00:00:00"
6251654,0.46875,2019-07-02,"1579 days, 00:00:00"
6251652,0.0,2019-01-28,"1424 days, 00:00:00"
6248565,0.33694866071428564,2020-02-02,"1794 days, 00:00:00"
6248562,0.29025,2014-04-29,"-311 days, 00:00:00"
6248517,0.34125,2017-12-24,"1024 days, 00:00:00"
6245338,0.21375,2017-12-22,"1022 days, 00:00:00"
6245752,0.8096259933035713,2019-04-26,"1512 days, 00:00:00"
6245334,0.34124999999999994,2020-01-21,"1782 days, 00:00:00"
6245883,2.5236595312499994,2018-09-09,"1283 days, 00:00:00"
6245333,0.2293628472222222,2018-10-26,"1330 days, 00:00:00"
6242585,0.0,2018-09-18,"1292 days, 00:00:00"
6242563,0.5325,2019-06-28,"1575 days, 00:00:00"
6238925,0.373125,2019-01-28,"1424 days, 00:00:00"
6239110,0.245625,2015-06-07,"93 days, 00:00:00"
6235283,0.21375,2015-06-05,"91 days, 00:00:00"
6235716,0.34124999999999994,2019-12-29,"1759 days, 00:00:00"
6228363,0.0,2019-09-20,"1659 days, 00:00:00"
6228372,0.27749999999999997,2017-12-18,"1018 days, 00:00:00"
6228621,0.3369486607142857,2017-10-23,"962 days, 00:00:00"
6224868,0.40499999999999997,2017-05-21,"807 days, 00:00:00"
6225102,0.0,2020-03-14,"1835 days, 00:00:00"
6221649,0.5112499999999999,2019-03-02,"1457 days, 00:00:00"
6221577,0.29651392045454544,2015-06-06,"92 days, 00:00:00"
6222016,0.40499999999999997,2019-07-12,"1589 days, 00:00:00"
6221353,0.22125,2018-08-11,"1254 days, 00:00:00"
6221365,0.15,2018-03-20,"1110 days, 00:00:00"
6218141,0.27749999999999997,2016-09-25,"569 days, 00:00:00"
6217881,0.6037932900432899,2015-06-06,"92 days, 00:00:00"
6218371,2.1156249999999996,2019-04-02,"1488 days, 00:00:00"
6217864,0.27749999999999997,2019-02-02,"1429 days, 00:00:00"
6214346,0.0,2018-12-16,"1381 days, 00:00:00"
6214971,0.2805357142857143,2017-12-11,"1011 days, 00:00:00"
6214348,0.27749999999999997,2019-05-11,"1527 days, 00:00:00"
6214540,0.1925,2017-03-26,"751 days, 00:00:00"
6210674,0.0,2019-01-13,"1409 days, 00:00:00"
6210901,0.5373874999999999,2016-07-31,"513 days, 00:00:00"
6207644,0.7237499999999999,2019-04-16,"1502 days, 00:00:00"
6207158,0.575,2017-08-05,"883 days, 00:00:00"
6207162,0.0,2019-01-04,"1400 days, 00:00:00"
6203801,0.9771680823863635,2019-10-04,"1673 days, 00:00:00"
6197300,0.0,2018-07-22,"1234 days, 00:00:00"
6197932,0.0,2019-06-01,"1548 days, 00:00:00"
6197568,0.27749999999999997,2018-07-28,"1240 days, 00:00:00"
6193948,0.40499999999999997,2018-05-21,"1172 days, 00:00:00"
6194547,0.0,2018-02-10,"1072 days, 00:00:00"
6193971,0.15303571428571427,2017-01-21,"687 days, 00:00:00"
6194381,0.27749999999999997,2018-11-19,"1354 days, 00:00:00"
6193982,0.6599999999999999,2018-08-19,"1262 days, 00:00:00"
6190663,0.40499999999999997,2018-07-28,"1240 days, 00:00:00"
6191108,0.5325,2018-10-01,"1305 days, 00:00:00"
6187321,2.582765700483091,2019-03-31,"1486 days, 00:00:00"
6187310,0.5325,2017-09-16,"925 days, 00:00:00"
6183755,0.21375,2018-11-19,"1354 days, 00:00:00"
6183745,0.15,2013-06-10,"-634 days, 00:00:00"
6180103,0.16416666666666666,2017-08-07,"885 days, 00:00:00"
6180603,1.2732142857142854,2017-01-08,"674 days, 00:00:00"
6180611,1.0424999999999998,2019-05-20,"1536 days, 00:00:00"
6177084,0.0,2019-10-19,"1688 days, 00:00:00"
6171590,0.0,2018-09-30,"1304 days, 00:00:00"
6168797,0.40499999999999997,2019-08-18,"1626 days, 00:00:00"
6165472,0.1925,2019-01-28,"1424 days, 00:00:00"
6165470,0.34975,2018-01-08,"1039 days, 00:00:00"
6160087,1.4783906249999996,2016-03-27,"387 days, 00:00:00"
6156322,0.15,2018-09-16,"1290 days, 00:00:00"
6156731,1.2337499999999997,2015-12-05,"274 days, 00:00:00"
6156314,0.27749999999999997,2019-06-15,"1562 days, 00:00:00"
6156316,0.226340625,2015-05-08,"63 days, 00:00:00"
6153195,0.34124999999999994,2016-09-25,"569 days, 00:00:00"
6153728,0.15,2018-06-02,"1184 days, 00:00:00"
6149910,0.0,2019-11-04,"1704 days, 00:00:00"
6146635,0.21375,2017-09-16,"925 days, 00:00:00"
6146634,0.59625,2018-07-31,"1243 days, 00:00:00"
6146870,0.3389732142857143,2015-06-07,"93 days, 00:00:00"
6146633,0.5714123376623376,2015-06-06,"92 days, 00:00:00"
6143305,0.46516233766233755,2015-06-06,"92 days, 00:00:00"
6143298,1.0623482435966811,2015-05-05,"60 days, 00:00:00"
6143297,1.5392187499999999,2015-06-02,"88 days, 00:00:00"
6143872,0.3740909090909091,2015-06-06,"92 days, 00:00:00"
6139840,1.3559374999999998,2017-08-01,"879 days, 00:00:00"
6136786,0.6599999999999999,2019-09-09,"1648 days, 00:00:00"
6136323,0.22703124999999996,2014-07-11,"-238 days, 00:00:00"
6132734,0.0,2015-06-02,"88 days, 00:00:00"
6132729,0.7556249999999999,2018-01-20,"1051 days, 00:00:00"
6132730,0.7556249999999999,2018-01-20,"1051 days, 00:00:00"
6132720,1.500845314703154,2017-11-17,"987 days, 00:00:00"
6133236,0.7874999999999999,2017-03-12,"737 days, 00:00:00"
6130202,0.8095698345057721,2014-04-14,"-326 days, 00:00:00"
6126939,0.7874999999999999,2017-05-28,"814 days, 00:00:00"
6120770,0.15,2017-09-12,"921 days, 00:00:00"
6120989,0.15,2015-07-25,"141 days, 00:00:00"
6117421,0.15,2016-05-29,"450 days, 00:00:00"
6114507,0.15,2016-05-17,"438 days, 00:00:00"
6113904,0.0,2018-04-20,"1141 days, 00:00:00"
6113903,1.0552499999999998,2014-02-14,"-385 days, 00:00:00"
6111074,0.21375,2018-02-26,"1088 days, 00:00:00"
6111068,0.3627309782608696,2017-03-26,"751 days, 00:00:00"
6110705,0.15,2015-05-18,"73 days, 00:00:00"
6111071,0.0,2017-06-24,"841 days, 00:00:00"
6110464,0.4687499999999999,2017-09-03,"912 days, 00:00:00"
6107461,0.8095698345057721,2014-10-04,"-153 days, 00:00:00"
6106844,0.15,2018-08-06,"1249 days, 00:00:00"
6107464,0.21375,2019-10-06,"1675 days, 00:00:00"
6103485,0.0,2018-05-20,"1171 days, 00:00:00"
6103878,0.0,2018-05-26,"1177 days, 00:00:00"
6103237,1.2625892857142857,2016-03-26,"386 days, 00:00:00"
6100067,1.0532936507936506,2017-04-14,"770 days, 00:00:00"
6096862,1.0623482435966811,2014-10-04,"-153 days, 00:00:00"
6096318,0.8582873376623376,2015-06-06,"92 days, 00:00:00"
6096321,0.0,2016-02-16,"347 days, 00:00:00"
6096314,0.39649999999999996,2017-06-30,"847 days, 00:00:00"
6096313,0.1937142857142857,2016-02-09,"340 days, 00:00:00"
6096315,0.5625075757575757,2015-06-06,"92 days, 00:00:00"
6093693,0.1925,2016-11-18,"623 days, 00:00:00"
6090386,0.25571875,2015-06-06,"92 days, 00:00:00"
6090778,0.7874999999999999,2016-12-31,"666 days, 00:00:00"
6090388,0.22505001275510203,2018-06-20,"1202 days, 00:00:00"
6086878,1.2762499999999997,2017-08-21,"899 days, 00:00:00"
6087334,0.5325,2018-08-21,"1264 days, 00:00:00"
6086896,0.17124999999999999,2014-10-14,"-143 days, 00:00:00"
6083511,0.20261904761904762,2017-08-29,"907 days, 00:00:00"
6083724,0.3503571428571428,2017-04-25,"781 days, 00:00:00"
6077680,1.097807571248196,2017-11-26,"996 days, 00:00:00"
6077515,0.17124999999999999,2016-08-13,"526 days, 00:00:00"
6074635,0.5325,2017-01-21,"687 days, 00:00:00"
6072032,0.0,2018-01-15,"1046 days, 00:00:00"
6069127,0.40499999999999997,2015-06-07,"93 days, 00:00:00"
6066322,0.30937499999999996,2015-03-03,"-3 days, 00:00:00"
6066617,0.40499999999999997,2018-01-29,"1060 days, 00:00:00"
6063902,0.45053571428571426,2018-01-07,"1038 days, 00:00:00"
6063386,0.5188392857142856,2017-09-15,"924 days, 00:00:00"
6060281,0.34948437499999996,2015-06-07,"93 days, 00:00:00"
6060059,0.0,2016-07-24,"506 days, 00:00:00"
6060452,0.5325,2018-04-03,"1124 days, 00:00:00"
6060058,0.29874999999999996,2015-06-07,"93 days, 00:00:00"
6060056,0.8827455357142855,2013-09-08,"-544 days, 00:00:00"
6051232,0.19072916666666664,2017-04-15,"771 days, 00:00:00"
6051231,1.0623482435966811,2014-09-30,"-157 days, 00:00:00"
6048538,0.27749999999999997,2017-10-03,"942 days, 00:00:00"
6045797,0.3998552631578947,2017-05-30,"816 days, 00:00:00"
6045796,0.18350094696969696,2015-06-07,"93 days, 00:00:00"
6042833,0.0,2017-05-14,"800 days, 00:00:00"
6040421,1.8287499999999994,2018-06-16,"1198 days, 00:00:00"
6036958,0.0,2019-07-15,"1592 days, 00:00:00"
6037135,0.15,2013-11-29,"-462 days, 00:00:00"
6036959,0.21375,2017-12-23,"1023 days, 00:00:00"
6034053,0.3954375,2018-07-13,"1225 days, 00:00:00"
6034214,0.19748784722222218,2014-12-13,"-83 days, 00:00:00"
6034218,0.15,2017-10-07,"946 days, 00:00:00"
6030619,0.44749999999999995,2018-08-26,"1269 days, 00:00:00"
6027727,0.44732578836805553,2013-11-09,"-482 days, 00:00:00"
6028171,0.37312500000000004,2015-06-07,"93 days, 00:00:00"
6025325,1.3612499999999998,2016-05-15,"436 days, 00:00:00"
6025324,0.8573214285714283,2016-05-15,"436 days, 00:00:00"
6019974,0.0,2017-01-24,"690 days, 00:00:00"
6019971,1.7011826450892855,2015-06-05,"91 days, 00:00:00"
6019972,0.1925,2014-09-02,"-185 days, 00:00:00"
6019987,0.1547222222222222,2016-06-21,"473 days, 00:00:00"
6019973,0.27749999999999997,2018-01-05,"1036 days, 00:00:00"
6019983,0.0,2015-08-29,"176 days, 00:00:00"
6017544,0.5091249999999999,2018-04-16,"1137 days, 00:00:00"
6018019,0.0,2014-10-03,"-154 days, 00:00:00"
6017533,0.27749999999999997,2016-04-25,"416 days, 00:00:00"
6013659,0.7874999999999999,2018-09-04,"1278 days, 00:00:00"
6013258,1.2384452639751553,2017-10-09,"948 days, 00:00:00"
6013481,0.25625,2016-06-24,"476 days, 00:00:00"
6004924,0.21375,2016-03-06,"366 days, 00:00:00"
6001962,0.27749999999999997,2016-11-15,"620 days, 00:00:00"
6001972,0.0,2018-10-26,"1330 days, 00:00:00"
6001360,0.5466666666666665,2015-06-07,"93 days, 00:00:00"
6001372,0.0,2015-08-25,"172 days, 00:00:00"
